event_id,ticker,start_date,end_date,duration,peak_date,peak_score,severity
NTPC_6,NTPC,2018-03-12,2018-03-26,11,2018-03-12,42.674190333468395,severe_shock
CANBK_21,CANBK,2018-04-05,2018-04-10,4,2018-04-05,40.772534950479574,severe_shock
AXISBANK_6,AXISBANK,2018-04-27,2018-05-04,5,2018-04-27,40.078612806478795,severe_shock
PNB_15,PNB,2018-05-16,2018-06-01,13,2018-05-16,52.23036822444429,extreme_shock
DRREDDY_8,DRREDDY,2018-05-21,2018-08-02,54,2018-07-16,49.44194498767314,severe_shock
ONGC_7,ONGC,2018-05-23,2018-06-12,15,2018-05-23,45.1886197633791,severe_shock
TATAMOTORS_5,TATAMOTORS,2018-05-24,2018-06-13,15,2018-05-24,40.2725658170379,severe_shock
SUNPHARMA_8,SUNPHARMA,2018-05-28,2018-06-01,5,2018-05-28,46.43276007577782,severe_shock
SUNPHARMA_9,SUNPHARMA,2018-06-08,2018-07-12,25,2018-06-08,45.64905199220234,severe_shock
SHRIRAMFIN_7,SHRIRAMFIN,2018-07-04,2018-07-13,8,2018-07-04,47.073646214350276,severe_shock
CANBK_22,CANBK,2018-07-17,2018-08-08,17,2018-07-26,45.09137002439502,severe_shock
PNB_16,PNB,2018-07-17,2018-07-26,8,2018-07-17,40.705230930017855,severe_shock
BAJAJ-AUTO_2,BAJAJ-AUTO,2018-07-20,2018-07-26,5,2018-07-20,42.46864682155789,severe_shock
HEROMOTOCO_4,HEROMOTOCO,2018-07-23,2018-08-03,10,2018-07-23,42.325687999113235,severe_shock
ADANIENT_34,ADANIENT,2018-07-23,2018-07-30,6,2018-07-24,19.221222684584806,anomaly
GRASIM_4,GRASIM,2018-07-24,2018-07-31,6,2018-07-24,47.53457161048941,severe_shock
PNB_17,PNB,2018-08-07,2018-08-17,8,2018-08-07,41.57375858624634,severe_shock
APOLLOHOSP_3,APOLLOHOSP,2018-08-13,2018-08-20,5,2018-08-13,48.26886844711223,severe_shock
ADANIENT_35,ADANIENT,2018-09-07,2018-10-11,22,2018-09-28,24.628918358596295,elevated_stress
BANKBARODA_11,BANKBARODA,2018-09-18,2018-09-24,4,2018-09-18,52.48855421014525,extreme_shock
CANBK_23,CANBK,2018-09-18,2018-09-24,4,2018-09-18,43.96652249845269,severe_shock
PNB_18,PNB,2018-09-21,2018-10-08,11,2018-09-21,44.9907268160833,severe_shock
SBILIFE_1,SBILIFE,2018-09-28,2018-10-16,12,2018-09-28,40.10109880103079,severe_shock
ONGC_8,ONGC,2018-10-04,2018-10-10,5,2018-10-05,56.904304936866225,extreme_shock
TATAMOTORS_6,TATAMOTORS,2018-10-09,2018-10-15,5,2018-10-09,60.13112943454586,extreme_shock
SHRIRAMFIN_8,SHRIRAMFIN,2018-10-10,2018-10-15,4,2018-10-10,42.468819016493136,severe_shock
CANBK_24,CANBK,2018-10-10,2018-10-25,11,2018-10-10,42.34464564156259,severe_shock
INDUSINDBK_5,INDUSINDBK,2018-10-22,2018-11-01,9,2018-10-22,43.061656995939664,severe_shock
BHARTIARTL_2,BHARTIARTL,2018-10-24,2018-10-30,5,2018-10-24,47.94564221881086,severe_shock
CANBK_25,CANBK,2018-10-29,2018-11-06,7,2018-10-29,52.582979364133145,extreme_shock
PNB_19,PNB,2018-10-29,2018-11-07,8,2018-10-29,41.77555233415903,severe_shock
DIVISLAB_7,DIVISLAB,2018-10-29,2018-11-01,4,2018-10-29,41.1746805299756,severe_shock
TATAMOTORS_7,TATAMOTORS,2018-11-02,2018-11-07,4,2018-11-02,40.33903932235966,severe_shock
SUNPHARMA_10,SUNPHARMA,2018-11-14,2018-11-19,4,2018-11-14,41.959392804763155,severe_shock
BHARTIARTL_3,BHARTIARTL,2018-11-16,2018-11-21,4,2018-11-16,40.900075231080955,severe_shock
SUNPHARMA_11,SUNPHARMA,2018-12-03,2018-12-14,10,2018-12-03,42.52622257924056,severe_shock
SUNPHARMA_12,SUNPHARMA,2019-01-18,2019-01-25,6,2019-01-18,42.79442909274185,severe_shock
MARUTI_6,MARUTI,2019-01-25,2019-01-30,4,2019-01-25,40.68308237859982,severe_shock
ADANIPORTS_5,ADANIPORTS,2019-01-28,2019-02-01,5,2019-01-28,49.123140851347436,severe_shock
CANBK_26,CANBK,2019-01-28,2019-02-06,8,2019-01-28,42.58851927778481,severe_shock
PNB_20,PNB,2019-02-01,2019-03-12,26,2019-03-05,46.936005128735246,severe_shock
ADANIENT_36,ADANIENT,2019-02-04,2019-02-07,4,2019-02-04,47.762726511552096,severe_shock
TATAMOTORS_8,TATAMOTORS,2019-02-08,2019-02-19,7,2019-02-08,63.71377498902633,extreme_shock
APOLLOHOSP_4,APOLLOHOSP,2019-02-11,2019-02-15,4,2019-02-11,45.949960029917655,severe_shock
CANBK_27,CANBK,2019-02-27,2019-03-08,7,2019-02-27,45.29802328557074,severe_shock
BANKBARODA_12,BANKBARODA,2019-03-01,2019-04-03,21,2019-03-01,45.021186920425414,severe_shock
TATAMOTORS_9,TATAMOTORS,2019-03-05,2019-03-13,7,2019-03-05,40.18974452447349,severe_shock
BHARTIARTL_4,BHARTIARTL,2019-03-11,2019-03-22,9,2019-03-11,43.21979331142553,severe_shock
TATAMOTORS_10,TATAMOTORS,2019-04-01,2019-04-05,5,2019-04-01,44.3101725803145,severe_shock
SUNPHARMA_13,SUNPHARMA,2019-05-13,2019-05-17,5,2019-05-13,57.45185405650548,extreme_shock
CANBK_28,CANBK,2019-05-13,2019-05-16,4,2019-05-13,48.434272516674646,severe_shock
PNB_21,PNB,2019-05-13,2019-06-03,16,2019-05-13,45.824327978664016,severe_shock
EICHERMOT_2,EICHERMOT,2019-05-13,2019-06-04,17,2019-05-13,40.14243604531915,severe_shock
TATAMOTORS_11,TATAMOTORS,2019-05-15,2019-05-29,11,2019-05-15,43.20451150853296,severe_shock
ADANIENT_37,ADANIENT,2019-05-20,2019-06-20,23,2019-05-20,46.055563855151775,severe_shock
CANBK_29,CANBK,2019-05-20,2019-06-03,11,2019-05-20,44.71514029186371,severe_shock
DRREDDY_9,DRREDDY,2019-05-20,2019-05-24,5,2019-05-20,43.750328432476884,severe_shock
M&M_1,M&M,2019-05-20,2019-06-11,16,2019-05-20,43.61889480500264,severe_shock
BANKBARODA_13,BANKBARODA,2019-05-20,2019-06-03,11,2019-05-20,41.189200507834876,severe_shock
GRASIM_5,GRASIM,2019-05-20,2019-06-06,13,2019-05-20,40.82779326468654,severe_shock
DIVISLAB_8,DIVISLAB,2019-05-27,2019-05-30,4,2019-05-27,41.842960183655975,severe_shock
PNB_22,PNB,2019-07-08,2019-08-05,21,2019-07-08,53.900771827716255,extreme_shock
BAJAJFINSV_4,BAJAJFINSV,2019-07-08,2019-07-11,4,2019-07-08,44.04383745087912,severe_shock
CANBK_30,CANBK,2019-07-08,2019-07-11,4,2019-07-08,42.04697383891002,severe_shock
TITAN_4,TITAN,2019-07-09,2019-07-12,4,2019-07-09,46.205723643581,severe_shock
SUNPHARMA_14,SUNPHARMA,2019-07-09,2019-07-18,8,2019-07-09,41.016379373073484,severe_shock
INFY_12,INFY,2019-07-15,2019-07-18,4,2019-07-15,40.55539400897007,severe_shock
GRASIM_6,GRASIM,2019-07-29,2019-08-16,13,2019-07-29,44.123372341745906,severe_shock
TATAMOTORS_12,TATAMOTORS,2019-08-08,2019-08-14,4,2019-08-08,41.39185198714419,severe_shock
RELIANCE_4,RELIANCE,2019-08-13,2019-08-19,4,2019-08-13,42.60967409961001,severe_shock
TATAMOTORS_13,TATAMOTORS,2019-08-21,2019-11-01,48,2019-10-27,51.96642429971163,extreme_shock
ONGC_9,ONGC,2019-08-23,2019-09-11,12,2019-08-23,40.27734769488912,severe_shock
CANBK_31,CANBK,2019-09-03,2019-10-15,28,2019-09-03,53.99473027755408,extreme_shock
PNB_23,PNB,2019-09-03,2019-10-15,28,2019-09-03,46.81465079926447,severe_shock
COALINDIA_7,COALINDIA,2019-09-05,2019-09-11,4,2019-09-05,45.47678086936232,severe_shock
EICHERMOT_3,EICHERMOT,2019-09-20,2019-09-30,7,2019-09-20,51.131940244508556,extreme_shock
HEROMOTOCO_5,HEROMOTOCO,2019-09-20,2019-09-25,4,2019-09-20,45.81024954827512,severe_shock
ONGC_10,ONGC,2019-09-20,2019-11-25,43,2019-09-20,44.745397946100255,severe_shock
M&M_2,M&M,2019-09-20,2019-10-18,19,2019-09-20,44.56256521147349,severe_shock
MARUTI_7,MARUTI,2019-09-20,2019-09-30,7,2019-09-20,43.60273942792469,severe_shock
ULTRACEMCO_2,ULTRACEMCO,2019-09-20,2019-09-25,4,2019-09-20,43.499653497811344,severe_shock
HDFCBANK_1,HDFCBANK,2019-09-20,2019-09-26,5,2019-09-20,41.87858431886236,severe_shock
INDUSINDBK_6,INDUSINDBK,2019-09-20,2019-10-01,8,2019-09-20,41.113627218631855,severe_shock
LT_3,LT,2019-09-20,2019-09-26,5,2019-09-20,40.97264570971084,severe_shock
HINDUNILVR_3,HINDUNILVR,2019-09-20,2019-09-25,4,2019-09-20,40.674576996183234,severe_shock
SBIN_9,SBIN,2019-09-20,2019-10-14,15,2019-09-20,40.65698588889381,severe_shock
SHRIRAMFIN_9,SHRIRAMFIN,2019-09-20,2019-09-30,7,2019-09-20,40.275060639862645,severe_shock
ITC_4,ITC,2019-09-23,2019-10-04,9,2019-09-23,45.93129201729379,severe_shock
INFY_13,INFY,2019-10-22,2019-10-25,4,2019-10-22,48.27279896481927,severe_shock
SUNPHARMA_15,SUNPHARMA,2019-11-20,2019-11-25,4,2019-11-20,42.781461697891544,severe_shock
PNB_24,PNB,2019-12-13,2019-12-23,7,2019-12-13,43.169791890088504,severe_shock
CANBK_32,CANBK,2020-01-06,2020-01-14,7,2020-01-06,45.72063135936079,severe_shock
PNB_25,PNB,2020-01-06,2020-01-14,7,2020-01-06,43.56491182160212,severe_shock
NTPC_7,NTPC,2020-01-22,2020-04-01,49,2020-03-12,49.750863347020115,severe_shock
ONGC_11,ONGC,2020-01-22,2020-01-27,4,2020-01-22,47.482340048696926,severe_shock
TATAMOTORS_14,TATAMOTORS,2020-01-29,2020-02-12,11,2020-02-05,50.06915754157644,extreme_shock
ONGC_12,ONGC,2020-01-31,2020-02-13,10,2020-01-31,48.55711798204101,severe_shock
PNB_26,PNB,2020-02-03,2021-03-10,276,2020-12-08,63.12606275564401,extreme_shock
ITC_5,ITC,2020-02-03,2020-02-07,5,2020-02-03,52.66324310516113,extreme_shock
CANBK_33,CANBK,2020-02-03,2020-02-11,7,2020-02-03,48.04266672781635,severe_shock
HEROMOTOCO_6,HEROMOTOCO,2020-02-03,2020-04-16,48,2020-03-23,47.88329298411649,severe_shock
BANKBARODA_14,BANKBARODA,2020-02-03,2020-02-20,14,2020-02-03,44.3251004741156,severe_shock
SBILIFE_2,SBILIFE,2020-02-03,2020-02-06,4,2020-02-03,41.111922100807035,severe_shock
HINDUNILVR_4,HINDUNILVR,2020-02-03,2020-02-06,4,2020-02-03,40.51399383987452,severe_shock
TITAN_5,TITAN,2020-02-04,2020-02-07,4,2020-02-04,42.75645026492824,severe_shock
M&M_3,M&M,2020-02-10,2020-02-19,8,2020-02-10,47.41777160500986,severe_shock
JSWSTEEL_7,JSWSTEEL,2020-02-24,2020-03-26,23,2020-03-23,53.72421694428697,extreme_shock
SUNPHARMA_16,SUNPHARMA,2020-02-26,2020-03-09,9,2020-03-03,51.72852792988938,extreme_shock
CANBK_34,CANBK,2020-02-28,2020-07-17,94,2020-03-23,64.96538142463038,extreme_shock
TATAMOTORS_15,TATAMOTORS,2020-02-28,2020-06-24,77,2020-04-30,57.087206886063214,extreme_shock
TATASTEEL_9,TATASTEEL,2020-02-28,2020-04-13,28,2020-03-13,51.01898246635035,extreme_shock
M&M_4,M&M,2020-02-28,2020-03-05,5,2020-02-28,46.65038447058796,severe_shock
CIPLA_5,CIPLA,2020-02-28,2020-04-17,31,2020-03-03,44.5945102568267,severe_shock
TECHM_9,TECHM,2020-02-28,2020-03-04,4,2020-02-28,44.051197815341645,severe_shock
HCLTECH_3,HCLTECH,2020-02-28,2020-03-04,4,2020-02-28,41.97789179487537,severe_shock
HINDALCO_17,HINDALCO,2020-02-28,2020-03-09,7,2020-02-28,40.32589189360112,severe_shock
BANKBARODA_15,BANKBARODA,2020-03-02,2020-04-16,29,2020-03-12,61.64348812072924,extreme_shock
ONGC_13,ONGC,2020-03-03,2020-04-16,28,2020-03-09,63.9881456347713,extreme_shock
INDUSINDBK_7,INDUSINDBK,2020-03-09,2020-05-12,41,2020-03-26,67.64435117504587,extreme_shock
COALINDIA_8,COALINDIA,2020-03-09,2020-03-25,12,2020-03-19,57.36661916858431,extreme_shock
RELIANCE_5,RELIANCE,2020-03-09,2020-04-29,33,2020-03-09,50.17879642376927,extreme_shock
AXISBANK_7,AXISBANK,2020-03-12,2020-06-11,60,2020-03-23,60.84613421466032,extreme_shock
GRASIM_7,GRASIM,2020-03-12,2020-04-13,20,2020-03-23,58.72370611313088,extreme_shock
BAJAJFINSV_5,BAJAJFINSV,2020-03-12,2020-04-07,17,2020-03-23,58.04873807746682,extreme_shock
MARUTI_8,MARUTI,2020-03-12,2020-04-21,25,2020-03-23,58.0267348197413,extreme_shock
ADANIPORTS_6,ADANIPORTS,2020-03-12,2020-05-22,47,2020-03-23,57.657957211075306,extreme_shock
LT_4,LT,2020-03-12,2020-05-07,36,2020-03-23,56.55158936114118,extreme_shock
SHRIRAMFIN_10,SHRIRAMFIN,2020-03-12,2020-04-24,28,2020-03-23,56.26084255633109,extreme_shock
ICICIBANK_5,ICICIBANK,2020-03-12,2020-03-30,13,2020-03-23,54.55704344073865,extreme_shock
BAJAJ-AUTO_3,BAJAJ-AUTO,2020-03-12,2020-04-23,27,2020-03-23,53.189425397023214,extreme_shock
HINDALCO_18,HINDALCO,2020-03-12,2020-04-17,23,2020-03-23,52.94206803622973,extreme_shock
ITC_6,ITC,2020-03-12,2020-04-24,28,2020-03-12,52.639892533692056,extreme_shock
M&M_5,M&M,2020-03-12,2020-04-16,22,2020-04-07,52.57469733234088,extreme_shock
ADANIENT_38,ADANIENT,2020-03-12,2020-04-03,16,2020-03-12,52.5568684311166,extreme_shock
SUNPHARMA_17,SUNPHARMA,2020-03-12,2020-03-19,6,2020-03-12,52.20236618886496,extreme_shock
TECHM_10,TECHM,2020-03-12,2020-04-27,29,2020-03-23,49.735280473056896,severe_shock
SBIN_10,SBIN,2020-03-12,2020-03-26,11,2020-03-12,49.15107860223195,severe_shock
WIPRO_4,WIPRO,2020-03-12,2020-04-23,27,2020-03-20,48.357585746090024,severe_shock
HDFCBANK_2,HDFCBANK,2020-03-12,2020-04-28,30,2020-03-23,48.009870269626454,severe_shock
ULTRACEMCO_3,ULTRACEMCO,2020-03-12,2020-04-24,28,2020-03-20,47.152485262785824,severe_shock
LTIM_1,LTIM,2020-03-12,2020-04-27,29,2020-03-23,46.86089953802682,severe_shock
DIVISLAB_9,DIVISLAB,2020-03-12,2020-03-26,11,2020-03-12,45.252378232254074,severe_shock
TITAN_6,TITAN,2020-03-12,2020-03-31,14,2020-03-23,45.16088974580852,severe_shock
POWERGRID_2,POWERGRID,2020-03-12,2020-03-31,14,2020-03-18,44.02808414418236,severe_shock
TCS_3,TCS,2020-03-12,2020-03-26,11,2020-03-12,43.645725550377165,severe_shock
INFY_14,INFY,2020-03-12,2020-04-28,30,2020-03-16,42.26894690658338,severe_shock
BAJFINANCE_3,BAJFINANCE,2020-03-18,2020-05-07,32,2020-03-23,58.075244411643666,extreme_shock
SBILIFE_3,SBILIFE,2020-03-18,2020-04-30,28,2020-03-18,51.91812663647018,extreme_shock
APOLLOHOSP_5,APOLLOHOSP,2020-03-18,2020-03-31,10,2020-03-20,46.56050132046529,severe_shock
KOTAKBANK_1,KOTAKBANK,2020-03-18,2020-04-30,28,2020-03-18,46.42486689066707,severe_shock
DRREDDY_10,DRREDDY,2020-03-20,2020-03-27,6,2020-03-20,45.40310175159483,severe_shock
HINDUNILVR_5,HINDUNILVR,2020-03-20,2020-04-28,24,2020-03-20,41.35637879714339,severe_shock
HDFCLIFE_1,HDFCLIFE,2020-03-23,2020-03-30,6,2020-03-23,55.400333315898905,extreme_shock
SUNPHARMA_18,SUNPHARMA,2020-03-23,2020-04-15,14,2020-03-23,54.37099924114577,extreme_shock
EICHERMOT_4,EICHERMOT,2020-03-23,2020-03-26,4,2020-03-23,49.1995040468226,severe_shock
ASIANPAINT_1,ASIANPAINT,2020-03-23,2020-04-16,15,2020-03-23,47.11780521017733,severe_shock
BHARTIARTL_5,BHARTIARTL,2020-03-23,2020-04-28,23,2020-03-23,41.79154949754826,severe_shock
HDFCLIFE_2,HDFCLIFE,2020-04-01,2020-05-04,19,2020-04-07,29.360505028552588,elevated_stress
JSWSTEEL_8,JSWSTEEL,2020-04-07,2020-04-16,6,2020-04-07,43.445501730226496,severe_shock
DRREDDY_11,DRREDDY,2020-04-07,2020-04-13,4,2020-04-07,40.74063405763858,severe_shock
ICICIBANK_6,ICICIBANK,2020-04-07,2020-06-01,36,2020-04-07,40.35329728379009,severe_shock
APOLLOHOSP_6,APOLLOHOSP,2020-04-07,2020-04-28,14,2020-04-21,21.66477256791948,elevated_stress
TITAN_7,TITAN,2020-04-08,2020-04-28,13,2020-04-09,33.31477324260956,high_stress
SBIN_11,SBIN,2020-04-08,2020-07-17,69,2020-06-05,30.582107519180624,high_stress
ADANIENT_39,ADANIENT,2020-04-08,2020-05-07,19,2020-04-21,27.456005454947487,elevated_stress
TCS_4,TCS,2020-04-08,2020-04-28,13,2020-04-23,21.669440797672948,elevated_stress
HCLTECH_4,HCLTECH,2020-04-08,2020-04-24,11,2020-04-15,19.60131903827298,anomaly
DIVISLAB_10,DIVISLAB,2020-04-08,2020-04-16,5,2020-04-09,17.260057928829557,anomaly
NESTLEIND_20,NESTLEIND,2020-04-08,2020-04-27,12,2020-04-15,11.275675731004101,anomaly
EICHERMOT_5,EICHERMOT,2020-04-17,2020-04-22,4,2020-04-17,42.70698521252378,severe_shock
BAJAJFINSV_6,BAJAJFINSV,2020-04-20,2020-04-28,7,2020-04-24,27.573939255613507,elevated_stress
SUNPHARMA_19,SUNPHARMA,2020-04-21,2020-04-27,5,2020-04-24,21.955159848330368,elevated_stress
ASIANPAINT_2,ASIANPAINT,2020-04-22,2020-04-27,4,2020-04-22,15.118779492383904,anomaly
HEROMOTOCO_7,HEROMOTOCO,2020-04-23,2020-06-02,27,2020-04-30,34.16583115013773,high_stress
MARUTI_9,MARUTI,2020-04-23,2020-05-14,15,2020-05-04,29.99744326440857,elevated_stress
ONGC_14,ONGC,2020-04-30,2020-05-06,4,2020-04-30,42.16936643051825,severe_shock
HINDALCO_19,HINDALCO,2020-05-07,2020-05-13,5,2020-05-11,22.823241032791895,elevated_stress
SHRIRAMFIN_11,SHRIRAMFIN,2020-05-08,2020-05-14,5,2020-05-12,28.039806977351372,elevated_stress
BANKBARODA_16,BANKBARODA,2020-05-13,2020-06-16,24,2020-06-01,42.139533795872666,severe_shock
BAJFINANCE_4,BAJFINANCE,2020-05-15,2020-05-20,4,2020-05-18,27.267784769097688,elevated_stress
WIPRO_5,WIPRO,2020-07-15,2020-07-20,4,2020-07-15,44.84986856313972,severe_shock
TATAMOTORS_16,TATAMOTORS,2020-08-03,2020-09-14,31,2020-08-03,42.89144421642091,severe_shock
NTPC_8,NTPC,2020-08-17,2020-09-07,16,2020-08-17,46.81462007067814,severe_shock
ADANIENT_40,ADANIENT,2020-08-25,2020-09-24,23,2020-08-25,41.84959882393467,severe_shock
CANBK_35,CANBK,2020-08-28,2020-09-15,13,2020-08-28,55.03117955720658,extreme_shock
BANKBARODA_17,BANKBARODA,2020-08-28,2020-09-15,13,2020-08-28,43.06074024477523,severe_shock
INDUSINDBK_8,INDUSINDBK,2020-08-28,2020-09-03,5,2020-08-28,41.563003485366856,severe_shock
SHRIRAMFIN_12,SHRIRAMFIN,2020-08-31,2020-09-10,9,2020-08-31,43.78679097209081,severe_shock
SUNPHARMA_20,SUNPHARMA,2020-08-31,2020-09-16,13,2020-08-31,43.31114549698765,severe_shock
BANKBARODA_18,BANKBARODA,2020-09-21,2020-10-26,25,2020-10-19,49.26498134128066,severe_shock
INDUSINDBK_9,INDUSINDBK,2020-09-21,2020-10-07,12,2020-10-01,48.40063715105245,severe_shock
TATAMOTORS_17,TATAMOTORS,2020-09-21,2020-10-01,9,2020-09-21,44.622200832417214,severe_shock
ONGC_15,ONGC,2020-09-21,2020-10-05,10,2020-09-28,42.643891665819545,severe_shock
CANBK_36,CANBK,2020-09-22,2021-02-16,102,2020-12-08,66.26008393237942,extreme_shock
COALINDIA_9,COALINDIA,2020-09-24,2020-10-05,7,2020-09-24,45.516236587604055,severe_shock
SHRIRAMFIN_13,SHRIRAMFIN,2020-09-24,2020-12-10,54,2020-09-24,41.358678764305076,severe_shock
TATAMOTORS_18,TATAMOTORS,2020-10-06,2020-10-12,5,2020-10-06,42.33670145043556,severe_shock
KOTAKBANK_2,KOTAKBANK,2020-10-27,2020-10-30,4,2020-10-27,43.37126994427336,severe_shock
BANKBARODA_19,BANKBARODA,2020-11-02,2020-11-05,4,2020-11-02,46.03586774841887,severe_shock
RELIANCE_6,RELIANCE,2020-11-02,2020-11-09,6,2020-11-02,40.91755871485772,severe_shock
COALINDIA_10,COALINDIA,2020-11-05,2020-11-24,14,2020-11-05,43.08689085352466,severe_shock
LT_5,LT,2020-11-10,2020-11-14,5,2020-11-10,41.24903894315823,severe_shock
TATAMOTORS_19,TATAMOTORS,2020-11-18,2020-11-24,5,2020-11-18,45.4208964103769,severe_shock
M&M_6,M&M,2020-11-18,2020-11-23,4,2020-11-18,42.590736520707075,severe_shock
ONGC_16,ONGC,2020-11-23,2020-12-08,11,2020-11-23,49.058830136210254,severe_shock
BANKBARODA_20,BANKBARODA,2020-12-03,2020-12-11,7,2020-12-03,42.19400871678026,severe_shock
ONGC_17,ONGC,2020-12-21,2020-12-24,4,2020-12-21,51.41763228600191,extreme_shock
TATAMOTORS_20,TATAMOTORS,2020-12-21,2020-12-31,8,2020-12-21,49.735724422494684,severe_shock
COALINDIA_11,COALINDIA,2020-12-21,2020-12-24,4,2020-12-21,47.23853625366922,severe_shock
BANKBARODA_21,BANKBARODA,2020-12-21,2020-12-24,4,2020-12-21,41.800354874509736,severe_shock
ITC_7,ITC,2020-12-21,2020-12-29,6,2020-12-21,41.193286892542744,severe_shock
NTPC_9,NTPC,2020-12-21,2020-12-24,4,2020-12-21,40.48561457790228,severe_shock
TATAMOTORS_21,TATAMOTORS,2021-01-11,2021-01-21,9,2021-01-11,49.18721366275697,severe_shock
BANKBARODA_22,BANKBARODA,2021-01-12,2021-02-09,20,2021-01-28,47.27521189994744,severe_shock
BAJAJ-AUTO_4,BAJAJ-AUTO,2021-01-22,2021-01-28,4,2021-01-22,40.745266043440324,severe_shock
INDUSINDBK_10,INDUSINDBK,2021-02-01,2021-02-09,7,2021-02-01,49.97755952344778,severe_shock
ICICIBANK_7,ICICIBANK,2021-02-01,2021-02-04,4,2021-02-01,40.5500354235724,severe_shock
SHRIRAMFIN_14,SHRIRAMFIN,2021-02-01,2021-02-10,8,2021-02-03,16.930508027256888,anomaly
TATAMOTORS_22,TATAMOTORS,2021-02-02,2021-02-08,5,2021-02-02,43.32469934464504,severe_shock
APOLLOHOSP_7,APOLLOHOSP,2021-02-15,2021-02-24,8,2021-02-15,40.79409499019165,severe_shock
SHRIRAMFIN_15,SHRIRAMFIN,2021-02-15,2021-03-03,13,2021-02-26,22.319074965233497,elevated_stress
BANKBARODA_23,BANKBARODA,2021-02-18,2021-02-24,5,2021-02-18,43.838519804377285,severe_shock
ONGC_18,ONGC,2021-02-18,2021-03-04,11,2021-02-18,41.05870055561248,severe_shock
COALINDIA_12,COALINDIA,2021-02-24,2021-03-02,5,2021-02-25,45.95786859362988,severe_shock
PNB_27,PNB,2021-03-24,2021-07-05,69,2021-04-12,53.26368930241168,extreme_shock
CANBK_37,CANBK,2021-04-05,2021-06-11,47,2021-04-12,52.82014410074751,extreme_shock
BANKBARODA_24,BANKBARODA,2021-04-12,2021-04-23,8,2021-04-12,43.57935626182338,severe_shock
ADANIPORTS_7,ADANIPORTS,2021-04-19,2021-04-23,4,2021-04-19,18.135083795881147,anomaly
ADANIENT_41,ADANIENT,2021-04-19,2021-04-26,5,2021-04-19,11.054800218120466,anomaly
ADANIENT_42,ADANIENT,2021-05-03,2021-05-06,4,2021-05-03,16.41485185110241,anomaly
SUNPHARMA_21,SUNPHARMA,2021-05-05,2021-05-25,14,2021-05-05,40.50734622196891,severe_shock
COALINDIA_13,COALINDIA,2021-05-10,2021-05-25,11,2021-05-10,46.45246890492172,severe_shock
ADANIENT_43,ADANIENT,2021-06-18,2021-06-23,4,2021-06-18,19.940637630792253,anomaly
TATAMOTORS_23,TATAMOTORS,2021-07-06,2021-07-13,6,2021-07-06,40.61178262157503,severe_shock
DRREDDY_12,DRREDDY,2021-07-27,2021-07-30,4,2021-07-27,44.69567891225602,severe_shock
CANBK_38,CANBK,2021-07-28,2021-08-05,7,2021-07-29,42.025354962324826,severe_shock
SUNPHARMA_22,SUNPHARMA,2021-07-30,2021-08-06,6,2021-07-30,50.90831351961723,extreme_shock
APOLLOHOSP_8,APOLLOHOSP,2021-08-17,2021-08-23,4,2021-08-17,40.48882861153565,severe_shock
BANKBARODA_25,BANKBARODA,2021-08-20,2021-09-02,10,2021-08-20,43.051798852504554,severe_shock
COALINDIA_14,COALINDIA,2021-08-30,2021-09-08,8,2021-08-30,41.04506733458181,severe_shock
COALINDIA_15,COALINDIA,2021-09-13,2021-11-18,47,2021-09-29,43.99426669437994,severe_shock
PNB_28,PNB,2021-09-15,2021-12-30,74,2021-09-16,62.070037300209705,extreme_shock
CANBK_39,CANBK,2021-09-15,2021-12-29,73,2021-10-29,51.685876360625315,extreme_shock
NTPC_10,NTPC,2021-09-15,2021-09-20,4,2021-09-15,49.50641659054363,severe_shock
ITC_8,ITC,2021-09-16,2021-09-29,10,2021-09-16,50.286929893572044,extreme_shock
INDUSINDBK_11,INDUSINDBK,2021-09-16,2021-10-01,12,2021-09-16,48.645624823380416,severe_shock
BANKBARODA_26,BANKBARODA,2021-09-16,2021-09-23,6,2021-09-16,40.813294850453374,severe_shock
ONGC_19,ONGC,2021-09-21,2021-09-28,6,2021-09-21,42.29099358907112,severe_shock
MARUTI_10,MARUTI,2021-09-27,2021-10-19,16,2021-09-27,46.444551095713194,severe_shock
ONGC_20,ONGC,2021-10-05,2022-02-17,94,2021-10-05,54.214392471436966,extreme_shock
TATAMOTORS_24,TATAMOTORS,2021-10-07,2021-11-16,27,2021-10-07,52.06293956338819,extreme_shock
TITAN_8,TITAN,2021-10-07,2021-10-22,11,2021-10-07,40.78099179701021,severe_shock
LTIM_2,LTIM,2021-10-19,2021-10-22,4,2021-10-19,41.268106573434245,severe_shock
ICICIBANK_8,ICICIBANK,2021-10-25,2021-11-02,7,2021-10-25,40.80275233416897,severe_shock
INDUSINDBK_12,INDUSINDBK,2021-11-08,2021-12-13,25,2021-11-08,48.417981092294404,severe_shock
COALINDIA_16,COALINDIA,2021-12-06,2021-12-09,4,2021-12-06,42.93298949859074,severe_shock
COALINDIA_17,COALINDIA,2022-01-03,2022-01-06,4,2022-01-03,44.06384502121168,severe_shock
HEROMOTOCO_8,HEROMOTOCO,2022-01-17,2022-01-20,4,2022-01-17,40.02897003648122,severe_shock
PNB_29,PNB,2022-01-25,2022-02-22,20,2022-02-14,51.26670811940035,extreme_shock
CANBK_40,CANBK,2022-01-25,2022-02-07,9,2022-01-27,46.094060408568616,severe_shock
CANBK_41,CANBK,2022-02-14,2022-02-18,5,2022-02-14,41.09877030649368,severe_shock
